Ticker,Filing Date,Items
MATV,5/2/2018,"2.02, 9.01"
MATV,8/1/2018,"2.02, 9.01"
MATV,11/7/2018,"2.02, 9.01"
MATV,1/29/2019,5.02
MATV,2/21/2019,"2.02, 9.01"
MATV,2/22/2019,"5.02, 5.03, 9.01"
MATV,3/29/2019,"5.02, 9.01"
MATV,4/26/2019,5.07
MATV,5/1/2019,"2.02, 9.01"
MATV,8/7/2019,"2.02, 9.01"
MATV,10/18/2019,"5.02, 9.01"
MATV,11/4/2019,"2.02, 9.01"
MATV,2/18/2020,"1.01, 7.01, 9.01"
MATV,2/20/2020,"2.02, 9.01"
MATV,2/24/2020,5.02
MATV,3/17/2020,"1.01, 8.01"
MATV,4/29/2020,5.07
MATV,5/6/2020,"2.02, 9.01"
MATV,7/6/2020,5.02
MATV,8/5/2020,"2.02, 9.01"
MATV,11/4/2020,"2.02, 9.01"
MATV,2/18/2021,"2.02, 9.01"
MATV,4/27/2021,5.07
MATV,5/5/2021,"2.02, 9.01"
MATV,8/4/2021,"2.02, 9.01"
MATV,11/3/2021,"2.02, 9.01"
MATV,2/2/2022,"5.02, 9.01"
MATV,2/23/2022,"2.02, 9.01"
MATV,4/25/2022,5.07
MATV,5/4/2022,"2.02, 9.01"
MATV,8/9/2022,"2.02, 9.01"
MATV,11/9/2022,"2.02, 9.01"
MATV,12/22/2022,9.01
MATW,1/25/2018,"7.01, 9.01"
MATW,1/26/2018,"2.02, 9.01"
MATW,2/21/2018,5.07
MATW,2/23/2018,"2.02, 7.01, 9.01"
MATW,4/20/2018,"7.01, 9.01"
MATW,4/27/2018,"2.02, 7.01, 9.01"
MATW,5/23/2018,"7.01, 9.01"
MATW,6/20/2018,"2.02, 7.01, 9.01"
MATW,7/20/2018,"7.01, 9.01"
MATW,7/27/2018,"2.02, 7.01, 9.01"
MATW,8/3/2018,"2.02, 7.01, 9.01"
MATW,11/15/2018,"7.01, 9.01"
MATW,11/16/2018,"2.02, 7.01, 9.01"
MATW,11/27/2018,"2.02, 7.01, 9.01"
MATW,1/25/2019,"7.01, 9.01"
MATW,2/1/2019,"2.02, 7.01, 9.01"
MATW,2/25/2019,"2.02, 7.01, 9.01"
MATW,2/25/2019,5.07
MATW,4/29/2019,"7.01, 9.01"
MATW,5/3/2019,"2.02, 7.01, 9.01"
MATW,6/19/2019,"2.02, 7.01, 9.01"
MATW,7/5/2019,"2.02, 7.01, 9.01"
MATW,7/26/2019,"7.01, 9.01"
MATW,8/2/2019,"2.02, 7.01, 9.01"
MATW,9/6/2019,"2.02, 7.01, 9.01"
MATW,10/3/2019,"5.02, 9.01"
MATW,11/1/2019,"5.02, 9.01"
MATW,11/8/2019,"2.02, 9.01"
MATW,11/13/2019,"7.01, 9.01"
MATW,11/22/2019,"2.02, 7.01, 9.01"
MATW,12/3/2019,"2.02, 7.01, 9.01"
MATW,1/24/2020,"7.01, 9.01"
MATW,1/31/2020,"2.02, 7.01, 9.01"
MATW,2/24/2020,5.07
MATW,3/30/2020,"1.01, 2.03, 9.01"
MATW,4/23/2020,"7.01, 9.01"
MATW,5/8/2020,"2.02, 7.01, 9.01"
MATW,5/26/2020,"2.02, 7.01, 9.01"
MATW,7/24/2020,"7.01, 9.01"
MATW,7/31/2020,"2.02, 7.01, 9.01"
MATW,8/20/2020,"2.02, 7.01, 9.01"
MATW,9/14/2020,"5.02, 7.01, 9.01"
MATW,9/25/2020,"1.01, 3.02, 9.01"
MATW,11/19/2020,"7.01, 9.01"
MATW,11/20/2020,"2.02, 7.01, 9.01"
MATW,11/23/2020,"2.02, 7.01, 9.01"
MATW,1/14/2021,"5.03, 9.01"
MATW,1/28/2021,"7.01, 9.01"
MATW,1/29/2021,"2.02, 7.01, 9.01"
MATW,2/19/2021,5.07
MATW,2/23/2021,"2.02, 7.01, 9.01"
MATW,4/29/2021,"7.01, 9.01"
MATW,4/30/2021,"2.02, 7.01, 9.01"
MATW,5/24/2021,"2.02, 7.01, 9.01"
MATW,7/29/2021,"7.01, 9.01"
MATW,7/30/2021,"2.02, 7.01, 9.01"
MATW,8/5/2021,"5.02, 7.01"
MATW,8/19/2021,"2.02, 7.01, 9.01"
MATW,11/18/2021,"7.01, 9.01"
MATW,11/19/2021,"2.02, 7.01, 9.01"
MATW,11/29/2021,"8.01, 9.01"
MATW,1/27/2022,"7.01, 9.01"
MATW,1/28/2022,"2.02, 7.01, 9.01"
MATW,2/16/2022,"2.02, 7.01, 9.01"
MATW,2/18/2022,"5.02, 5.07, 9.01"
MATW,4/28/2022,"7.01, 9.01"
MATW,4/29/2022,"2.02, 7.01, 9.01"
MATW,5/20/2022,"2.02, 7.01, 9.01"
MATW,6/22/2022,"7.01, 9.01"
MATW,7/28/2022,"7.01, 9.01"
MATW,7/29/2022,"2.02, 7.01, 9.01"
MATW,8/16/2022,"2.02, 7.01, 9.01"
MATW,11/3/2022,"7.01, 9.01"
MATW,11/17/2022,"7.01, 9.01"
MATW,11/18/2022,"2.02, 7.01, 9.01"
MATW,12/2/2022,"2.02, 7.01, 9.01"
MATW,12/30/2022,"1.01, 8.01, 9.01"
MATX,8/14/2019,"7.01, 9.01"
MATX,11/7/2019,"2.02, 9.01"
MATX,11/12/2019,"7.01, 9.01"
MATX,1/24/2020,"5.02, 9.01"
MATX,2/11/2020,"7.01, 9.01"
MATX,2/25/2020,"2.02, 9.01"
MATX,5/5/2020,"2.02, 5.02, 9.01"
MATX,7/9/2020,"2.02, 9.01"
MATX,8/5/2020,"2.02, 9.01"
MATX,10/8/2020,"2.02, 9.01"
MATX,11/2/2020,"2.02, 9.01"
MATX,11/10/2020,"7.01, 9.01"
MATX,11/18/2020,"7.01, 9.01"
MATX,1/11/2021,"2.02, 9.01"
MATX,1/13/2021,"7.01, 9.01"
MATX,2/10/2021,"7.01, 9.01"
MATX,2/23/2021,"2.02, 9.01"
MATX,4/15/2021,"2.02, 9.01"
MATX,4/27/2021,"2.02, 9.01"
MATX,5/27/2021,"7.01, 9.01"
MATX,7/8/2021,"2.02, 9.01"
MATX,7/29/2021,"2.02, 9.01"
MATX,10/12/2021,"2.02, 9.01"
MATX,11/3/2021,"2.02, 9.01"
MATX,12/1/2021,"7.01, 9.01"
MATX,1/19/2022,"2.02, 9.01"
MATX,1/31/2022,"5.02, 9.01"
MATX,2/8/2022,"7.01, 9.01"
MATX,2/17/2022,"2.02, 9.01"
MATX,4/19/2022,"2.02, 9.01"
MATX,5/3/2022,"2.02, 9.01"
MATX,7/19/2022,"2.02, 9.01"
MATX,8/1/2022,"2.02, 9.01"
MATX,10/17/2022,"2.02, 9.01"
MATX,11/2/2022,"2.02, 9.01"
MATX,11/8/2022,"7.01, 9.01"
MATX,11/15/2022,"7.01, 9.01"
MCRI,2/20/2018,"2.02, 9.01"
MCRI,3/5/2018,"8.01, 9.01"
MCRI,5/8/2018,"8.01, 9.01"
MCRI,7/22/2020,"2.02, 9.01"
MCRI,9/4/2020,9.01
MCRI,10/29/2020,"2.02, 9.01"
MCRI,11/17/2020,"8.01, 9.01"
MCRI,2/24/2021,"2.02, 9.01"
MCRI,4/28/2021,"2.02, 9.01"
MCRI,6/11/2021,5.07
MCRI,7/28/2021,"2.02, 9.01"
MCRI,8/25/2021,"5.02, 7.01, 9.01"
MCRI,10/25/2021,"2.02, 9.01"
MCRI,2/9/2022,"2.02, 9.01"
MCRI,4/20/2022,"2.02, 9.01"
MCRI,5/26/2022,5.07
MCRI,7/20/2022,"2.02, 9.01"
MCRI,10/19/2022,"2.02, 9.01"
MCS,3/3/2022,"2.02, 9.01"
MCS,5/5/2022,"2.02, 9.01"
MCS,5/16/2022,"1.01, 5.07, 9.01"
MCS,5/24/2022,"8.01, 9.01"
MCS,8/3/2022,"2.02, 9.01"
MCS,8/31/2022,"5.02, 9.01"
MCS,11/3/2022,"2.02, 9.01"
MCY,2/8/2018,8.01
MCY,2/21/2018,8.01
MCY,3/8/2018,5.02
MCY,5/2/2018,5.02
MCY,5/11/2018,"5.03, 5.07, 9.01"
MCY,11/27/2018,"7.01, 9.01"
MCY,5/10/2019,5.07
MCY,10/2/2019,8.01
MCY,1/16/2020,"7.01, 9.01"
MCY,4/10/2020,"7.01, 9.01"
MCY,5/14/2020,"5.07, 9.01"
MCY,5/19/2020,"7.01, 9.01"
MCY,7/1/2020,"7.01, 9.01"
MCY,3/15/2021,8.01
MCY,4/1/2021,"1.01, 2.03, 9.01"
MCY,5/13/2021,"5.07, 9.01"
MCY,9/15/2021,"5.02, 9.01"
MCY,5/12/2022,"5.07, 9.01"
MCY,11/22/2022,"1.01, 2.03, 9.01"
MDC,5/22/2020,1.01
MDC,7/28/2020,2.02
MDC,8/25/2020,5.02
MDC,8/27/2020,5.02
MDC,9/14/2020,7.01
MDC,9/25/2020,1.01
MDC,10/29/2020,"1.01, 2.02"
MDC,12/29/2020,1.01
MDC,1/6/2021,2.02
MDC,1/7/2021,1.01
MDC,1/11/2021,2.03
MDC,2/2/2021,2.02
MDC,2/5/2021,5.02
MDC,3/26/2021,1.01
MDC,4/28/2021,5.02
MDC,4/29/2021,2.02
MDC,5/20/2021,1.01
MDC,6/3/2021,5.02
MDC,6/30/2021,1.01
MDC,7/19/2021,5.02
MDC,7/29/2021,2.02
MDC,8/4/2021,1.01
MDC,8/6/2021,2.03
MDC,9/1/2021,"1.01, 5.02"
MDC,9/2/2021,8.01
MDC,9/17/2021,8.01
MDC,10/28/2021,2.02
MDC,11/23/2021,8.01
MDC,12/21/2021,1.01
MDC,1/25/2022,5.02
MDC,2/1/2022,2.02
MDC,2/4/2022,5.02
MDC,4/22/2022,"1.01, 7.01"
MDC,4/27/2022,5.07
MDC,4/28/2022,2.02
MDC,5/13/2022,7.01
MDC,5/20/2022,5.02
MDC,5/20/2022,1.01
MDC,7/28/2022,2.02
MDC,9/29/2022,1.01
MDC,10/27/2022,2.02
MDC,12/14/2022,5.02
MDRX,2/16/2018,"1.01, 9.01"
MDRX,11/1/2018,"2.02, 9.01"
MDU,2/4/2020,"2.02, 7.01, 9.01"
MDU,5/7/2020,"2.02, 7.01, 9.01"
MDU,5/13/2020,5.07
MDU,8/4/2020,"2.02, 7.01, 9.01"
MDU,10/8/2020,"9.01, 1.04"
MDU,11/4/2020,"2.02, 7.01, 9.01"
MDU,11/12/2020,"5.02, 9.01"
MDU,11/19/2020,"7.01, 9.01"
MDU,12/14/2020,"7.01, 9.01"
MDU,12/18/2020,"5.02, 9.01"
MDU,2/3/2021,"2.02, 7.01, 9.01"
MDU,3/12/2021,"5.02, 9.01"
MDU,5/6/2021,"2.02, 7.01, 9.01"
MDU,5/12/2021,"5.07, 9.01"
MDU,8/4/2021,"2.02, 7.01, 9.01"
MDU,8/16/2021,"9.01, 1.04"
MDU,11/3/2021,"2.02, 7.01, 9.01"
MDU,11/23/2021,"7.01, 9.01"
MDU,1/10/2022,"9.01, 1.04"
MDU,2/9/2022,"2.02, 7.01, 9.01"
MDU,5/4/2022,"2.02, 7.01, 9.01"
MDU,5/12/2022,"5.07, 9.01"
MDU,8/4/2022,"2.02, 7.01, 9.01"
MDU,11/3/2022,"2.02, 7.01, 9.01"
MDU,11/17/2022,"5.02, 7.01, 9.01"
MDU,11/18/2022,"5.02, 9.01"
MDU,11/22/2022,"7.01, 9.01"
MDU,12/15/2022,"8.01, 9.01"
MED,2/23/2022,"2.02, 9.01"
MED,5/2/2022,"2.02, 9.01"
MED,6/1/2022,"8.01, 9.01"
MED,6/3/2022,"1.01, 2.03, 9.01"
MED,6/16/2022,"5.02, 5.07, 8.01, 9.01"
MED,8/3/2022,"2.02, 9.01"
MED,9/8/2022,"8.01, 9.01"
MED,11/3/2022,"2.02, 9.01"
MED,12/8/2022,"8.01, 9.01"
MEDP,2/24/2020,"2.02, 9.01"
MEDP,3/5/2020,5.02
MEDP,4/1/2020,"1.01, 9.01"
MEDP,4/28/2020,"2.02, 9.01"
MEDP,5/21/2020,5.07
MEDP,7/27/2020,"2.02, 9.01"
MEDP,10/26/2020,"2.02, 9.01"
MEDP,10/30/2020,8.01
MEDP,2/16/2021,"2.02, 9.01"
MEDP,3/30/2021,"1.01, 9.01"
MEDP,4/26/2021,"2.02, 9.01"
MEDP,5/14/2021,5.07
MEDP,6/11/2021,8.01
MEDP,7/23/2021,8.01
MEDP,7/26/2021,"5.02, 9.01"
MEDP,7/26/2021,"2.02, 9.01"
MEDP,10/25/2021,"2.02, 9.01"
MEDP,12/29/2021,"1.01, 9.01"
MEDP,2/14/2022,"2.02, 8.01, 9.01"
MEDP,3/16/2022,"1.01, 8.01, 9.01"
MEDP,4/25/2022,"2.02, 9.01"
MEDP,5/20/2022,5.07
MEDP,5/26/2022,8.01
MEDP,6/10/2022,8.01
MEDP,7/25/2022,"2.02, 9.01"
MEDP,10/24/2022,"2.02, 8.01, 9.01"
MGPI,3/1/2018,"2.02, 7.01, 9.01"
MGPI,5/2/2018,"2.02, 7.01, 9.01"
MGPI,5/30/2018,5.07
MGPI,8/2/2018,"2.02, 7.01, 9.01"
MGPI,11/1/2018,"2.02, 7.01, 9.01"
MGPI,2/5/2019,"5.02, 5.07"
MGPI,2/27/2019,"2.02, 7.01, 9.01"
MGPI,3/14/2019,"5.02, 9.01"
MGPI,5/1/2019,"2.02, 7.01, 9.01"
MGPI,5/30/2019,5.07
MGPI,7/31/2019,"2.02, 7.01, 9.01"
MGPI,9/16/2019,"5.02, 5.07"
MGPI,10/31/2019,"2.02, 7.01, 9.01"
MGPI,1/17/2020,"2.02, 9.01"
MGPI,2/11/2020,"1.01, 5.02, 9.01"
MGPI,2/18/2020,"1.01, 1.02, 2.03, 5.02, 9.01"
MGPI,2/26/2020,"2.02, 7.01, 9.01"
MGPI,4/28/2020,8.01
MGPI,4/30/2020,"2.02, 7.01, 9.01"
MGPI,5/26/2020,"7.01, 9.01"
MGPI,7/2/2020,5.07
MGPI,7/30/2020,"2.02, 7.01, 9.01"
MGPI,10/2/2020,"1.01, 9.01"
MGPI,10/29/2020,"2.02, 7.01, 9.01"
MGPI,1/25/2021,"1.01, 3.02, 5.07, 7.01, 9.01"
MGPI,2/25/2021,"2.02, 7.01, 9.01"
MGPI,4/1/2021,"1.01, 2.01, 2.03, 7.01, 9.01"
MGPI,5/5/2021,"2.02, 7.01, 9.01"
MGPI,5/20/2021,"1.01, 9.01"
MGPI,6/21/2021,5.07
MGPI,7/13/2021,"5.02, 9.01"
MGPI,8/4/2021,"2.02, 7.01, 9.01"
MGPI,10/4/2021,"8.01, 9.01"
MGPI,11/3/2021,"2.02, 7.01, 9.01"
MGPI,11/4/2021,"8.01, 9.01"
MGPI,11/12/2021,"7.01, 9.01"
MGPI,11/16/2021,"1.01, 2.03, 3.02, 9.01"
MGPI,2/24/2022,"2.02, 7.01, 9.01"
MGPI,5/5/2022,"2.02, 7.01, 9.01"
MGPI,5/27/2022,5.07
MGPI,6/2/2022,5.02
MGPI,6/30/2022,"5.02, 9.01"
MGPI,8/4/2022,"2.02, 7.01, 9.01"
MGPI,8/11/2022,"5.02, 9.01"
MGPI,11/3/2022,"2.02, 7.01, 9.01"
MGPI,12/20/2022,"5.02, 9.01"
MHO,2/1/2018,"2.02, 9.01"
MHO,2/15/2018,"3.03, 9.01"
MHO,2/21/2018,"5.04, 9.01"
MHO,2/26/2018,"7.01, 9.01"
MHO,2/28/2018,8.01
MHO,4/25/2018,"2.02, 9.01"
MHO,5/8/2018,"5.02, 5.07, 9.01"
MHO,6/22/2018,1.01
MHO,7/25/2018,"2.02, 9.01"
MHO,8/15/2018,"8.01, 9.01"
MHO,10/24/2018,"2.02, 9.01"
MHO,2/5/2019,"2.02, 9.01"
MHO,2/8/2019,"5.02, 9.01"
MHO,4/24/2019,"2.02, 9.01"
MHO,5/8/2019,5.07
MHO,6/21/2019,1.01
MHO,7/24/2019,"2.02, 9.01"
MHO,10/23/2019,"2.02, 9.01"
MHO,1/7/2020,8.01
MHO,1/7/2020,"2.02, 7.01"
MHO,1/7/2020,8.01
MHO,1/22/2020,"1.01, 1.02, 2.03, 8.01"
MHO,2/5/2020,2.02
MHO,4/29/2020,2.02
MHO,5/11/2020,5.07
MHO,6/1/2020,1.01
MHO,7/1/2020,"1.01, 2.03"
MHO,7/29/2020,2.02
MHO,8/11/2020,5.02
MHO,10/28/2020,2.02
MHO,2/2/2021,2.02
MHO,4/28/2021,2.02
MHO,5/11/2021,5.07
MHO,6/2/2021,"1.01, 8.01"
MHO,6/11/2021,"1.01, 2.03"
MHO,7/28/2021,"2.02, 7.01"
MHO,8/9/2021,8.01
MHO,8/9/2021,8.01
MHO,8/23/2021,"1.01, 1.02, 2.03, 8.01"
MHO,10/27/2021,2.02
MHO,2/2/2022,2.02
MHO,4/27/2022,2.02
MHO,5/12/2022,"5.02, 5.07"
MHO,5/27/2022,1.01
MHO,7/27/2022,2.02
MHO,8/18/2022,5.02
MHO,10/26/2022,2.02
MHO,12/9/2022,"1.01, 2.03"
MKSI,1/28/2020,"2.02, 9.01"
MKSI,2/12/2020,"5.02, 9.01"
MKSI,4/28/2020,"2.02, 9.01"
MKSI,5/13/2020,"5.07, 9.01"
MKSI,7/29/2020,"2.02, 9.01"
MKSI,10/27/2020,"2.02, 9.01"
MKSI,1/27/2021,"2.02, 9.01"
MKSI,2/8/2021,"8.01, 9.01"
MKSI,2/16/2021,"8.01, 9.01"
MKSI,2/17/2021,"8.01, 9.01"
MKSI,2/26/2021,5.02
MKSI,3/8/2021,"8.01, 9.01"
MKSI,4/26/2021,"2.02, 9.01"
MKSI,5/10/2021,"1.01, 8.01, 9.01"
MKSI,5/12/2021,"5.02, 5.07"
MKSI,7/1/2021,"7.01, 9.01"
MKSI,7/2/2021,"1.01, 9.01"
MKSI,7/8/2021,"7.01, 9.01"
MKSI,7/15/2021,8.01
MKSI,7/28/2021,"2.02, 9.01"
MKSI,10/4/2021,"2.02, 7.01, 9.01"
MKSI,10/27/2021,"2.02, 9.01"
MKSI,10/29/2021,"1.01, 5.02, 9.01"
MKSI,12/14/2021,"8.01, 9.01"
MKSI,1/26/2022,"2.02, 9.01"
MKSI,2/11/2022,"5.02, 9.01"
MKSI,4/1/2022,"1.01, 1.02, 7.01, 9.01"
MKSI,4/5/2022,"7.01, 9.01"
MKSI,4/26/2022,"2.02, 9.01"
MKSI,5/11/2022,"5.02, 5.07, 9.01"
MKSI,7/27/2022,"2.02, 9.01"
MKSI,7/28/2022,8.01
MKSI,8/17/2022,"1.01, 1.02, 2.01, 2.03, 3.02, 5.02, 8.01, 9.01"
MKSI,8/31/2022,7.01
MKSI,11/2/2022,"2.02, 9.01"
MKSI,12/13/2022,7.01
MLI,2/6/2018,"2.02, 9.01"
MLI,2/26/2018,"8.01, 9.01"
MLI,3/29/2018,7.01
MLI,4/24/2018,"2.02, 9.01"
MLI,7/24/2018,"2.02, 9.01"
MLI,8/6/2018,"8.01, 9.01"
MLI,10/23/2018,"2.02, 9.01"
MLI,11/9/2018,"8.01, 9.01"
MLI,11/21/2018,5.02
MLI,2/5/2019,"2.02, 9.01"
MLI,2/25/2019,"8.01, 9.01"
MLI,3/28/2019,7.01
MLI,4/23/2019,"2.02, 9.01"
MLI,7/23/2019,"2.02, 9.01"
MLI,8/2/2019,"5.02, 8.01, 9.01"
MLI,10/22/2019,"2.02, 9.01"
MLI,11/12/2019,"8.01, 9.01"
MLI,2/5/2020,"2.02, 9.01"
MLI,2/14/2020,8.01
MLI,2/21/2020,"8.01, 9.01"
MLI,4/21/2020,"2.02, 9.01"
MLI,7/21/2020,"2.02, 9.01"
MLI,7/31/2020,"8.01, 9.01"
MLI,8/6/2020,8.01
MLI,10/20/2020,"2.02, 9.01"
MLI,11/6/2020,"8.01, 9.01"
MLI,2/3/2021,"2.02, 9.01"
MLI,2/22/2021,"8.01, 9.01"
MLI,4/5/2021,"1.01, 2.03, 9.01"
MLI,4/20/2021,"2.02, 9.01"
MLI,7/20/2021,"2.02, 9.01"
MLI,7/29/2021,"8.01, 9.01"
MLI,10/19/2021,"2.02, 9.01"
MLI,11/10/2021,"8.01, 9.01"
MLI,12/7/2021,5.02
MLI,2/1/2022,"2.02, 9.01"
MLI,2/18/2022,"8.01, 9.01"
MLI,4/19/2022,"2.02, 9.01"
MLI,7/19/2022,"2.02, 9.01"
MLI,7/29/2022,"8.01, 9.01"
MLI,10/18/2022,"2.02, 9.01"
MLI,11/4/2022,"8.01, 9.01"
MLKN,2/5/2018,"5.02, 7.01, 9.01"
MLKN,3/1/2018,7.01
MLKN,3/5/2018,"7.01, 9.01"
MLKN,3/7/2018,5.02
MLKN,3/21/2018,"2.02, 9.01"
MLKN,6/6/2018,7.01
MLKN,6/7/2018,"1.01, 7.01"
MLKN,7/2/2018,8.01
MLKN,7/2/2018,"2.02, 9.01"
MLKN,8/17/2018,5.02
MLKN,9/19/2018,"2.02, 9.01"
MLKN,10/11/2018,"3.03, 5.03, 5.07, 9.01"
MLKN,12/19/2018,"2.02, 9.01"
MLKN,1/16/2019,"5.02, 9.01"
MLKN,1/17/2019,8.01
MLKN,2/19/2019,"8.01, 9.01"
MLKN,3/20/2019,"2.02, 9.01"
MLKN,4/15/2019,"5.03, 9.01"
MLKN,5/9/2019,"7.01, 9.01"
MLKN,5/9/2019,"4.01, 9.01"
MLKN,5/20/2019,5.02
MLKN,6/19/2019,"8.01, 9.01"
MLKN,6/26/2019,"2.02, 8.01, 9.01"
MLKN,7/19/2019,"5.02, 9.01"
MLKN,8/29/2019,"2.03, 9.01"
MLKN,9/18/2019,"2.02, 9.01"
MLKN,9/20/2019,8.01
MLKN,10/8/2019,"1.01, 7.01, 9.01"
MLKN,10/8/2019,"7.01, 9.01"
MLKN,10/16/2019,5.07
MLKN,10/29/2019,7.01
MLKN,10/29/2019,"7.01, 9.01"
MLKN,11/5/2019,"7.01, 9.01"
MLKN,12/9/2019,"7.01, 9.01"
MLKN,12/18/2019,"2.02, 9.01"
MLKN,3/18/2020,"2.02, 9.01"
MLKN,3/18/2020,7.01
MLKN,3/30/2020,"7.01, 9.01"
MLKN,4/3/2020,"5.02, 7.01, 9.01"
MLKN,5/18/2020,2.05
MLKN,5/21/2020,2.03
MLKN,6/9/2020,8.01
MLKN,6/29/2020,"2.02, 9.01"
MLKN,7/9/2020,5.02
MLKN,7/17/2020,5.02
MLKN,8/13/2020,"5.02, 8.01, 9.01"
MLKN,8/24/2020,"5.02, 9.01"
MLKN,9/16/2020,"2.02, 8.01, 9.01"
MLKN,10/14/2020,"5.02, 5.07"
MLKN,11/10/2020,"7.01, 9.01"
MLKN,12/16/2020,"2.02, 9.01"
MLKN,3/17/2021,"2.02, 9.01"
MLKN,6/22/2021,"5.02, 9.01"
MLKN,6/28/2021,"2.02, 9.01"
MLKN,9/29/2021,"2.02, 9.01"
MLKN,9/29/2021,"2.02, 8.01, 9.01"
MLKN,10/12/2021,5.07
MLKN,10/29/2021,"7.01, 9.01"
MLKN,1/4/2022,"2.02, 9.01"
MLKN,3/29/2022,"2.02, 9.01"
MLKN,6/29/2022,"2.02, 9.01"
MLKN,9/8/2022,"2.02, 7.01, 9.01"
MLKN,9/28/2022,"2.02, 9.01"
MLKN,10/18/2022,5.07
MLKN,10/18/2022,5.02
MLKN,12/21/2022,"2.02, 9.01"
MMI,11/4/2022,"2.02, 9.01"
MMSI,2/21/2018,"2.01, 2.03, 7.01, 9.01"
MMSI,2/28/2018,"2.02, 7.01, 9.01"
MMSI,4/25/2018,"2.02, 7.01, 9.01"
MMSI,5/31/2018,"5.02, 5.03, 5.07, 7.01, 9.01"
MMSI,6/7/2018,"7.01, 9.01"
MMSI,7/23/2018,"2.02, 5.02, 7.01, 9.01"
MMSI,10/1/2018,"1.01, 7.01, 9.01"
MMSI,10/25/2018,"2.02, 7.01, 9.01"
MMSI,11/14/2018,"2.01, 2.03, 7.01, 9.01"
MMSI,12/20/2018,5.02
MMSI,2/26/2019,"2.02, 7.01, 9.01"
MMSI,3/12/2019,5.02
MMSI,4/23/2019,"2.02, 7.01, 9.01"
MMSI,5/1/2019,"2.01, 7.01, 9.01"
MMSI,5/30/2019,"5.02, 5.07"
MMSI,6/20/2019,"7.01, 9.01"
MMSI,7/25/2019,"2.02, 7.01, 9.01"
MMSI,8/5/2019,"1.01, 2.03"
MMSI,8/19/2019,"5.02, 7.01, 9.01"
MMSI,7/29/2020,"2.02, 7.01, 9.01"
MODG,2/10/2020,9.01
MODG,3/6/2020,5.02
MODG,3/25/2020,"1.01, 2.03, 9.01"
MODG,4/6/2020,5.02
MODG,4/27/2020,9.01
MODG,4/29/2020,"1.01, 2.03, 8.01, 9.01"
MODG,4/30/2020,"8.01, 9.01"
MODG,5/4/2020,"1.01, 2.03, 3.02, 9.01"
MODG,5/7/2020,9.01
MODG,5/15/2020,"5.03, 5.07, 9.01"
MODG,5/21/2020,7.01
MODG,8/6/2020,9.01
MODG,9/30/2020,"5.02, 7.01"
MODG,10/27/2020,"1.01, 2.03, 8.01, 9.01"
MODG,11/3/2020,5.02
MODG,11/9/2020,9.01
MODG,11/12/2020,"8.01, 9.01"
MODG,11/20/2020,"1.01, 2.03, 9.01"
MODG,2/10/2021,"2.02, 9.01"
MODG,2/19/2021,8.01
MODG,2/26/2021,5.02
MODG,3/3/2021,5.07
MODG,3/8/2021,"2.01, 5.02, 7.01, 9.01"
MODG,3/16/2021,"7.01, 9.01"
MODG,5/10/2021,"2.02, 9.01"
MODG,5/20/2021,"5.03, 5.07, 9.01"
MODG,8/9/2021,"2.02, 9.01"
MODG,9/7/2021,"8.01, 9.01"
MODG,9/15/2021,"8.01, 9.01"
MODG,9/16/2021,"8.01, 9.01"
MODG,11/9/2021,"2.02, 9.01"
MODG,11/30/2021,7.01
MODG,12/6/2021,"5.02, 8.01, 9.01"
MODG,2/10/2022,"2.02, 9.01"
MODG,2/17/2022,"7.01, 9.01"
MODG,3/1/2022,7.01
MODG,3/8/2022,7.01
MODG,3/15/2022,"5.02, 8.01, 9.01"
MODG,4/26/2022,"2.02, 7.01, 9.01"
MODG,5/10/2022,"2.02, 9.01"
MODG,5/26/2022,"5.02, 5.07, 8.01, 9.01"
MODG,6/8/2022,"7.01, 9.01"
MODG,8/4/2022,"2.02, 9.01"
MODG,9/6/2022,"5.03, 9.01"
MODG,9/7/2022,"7.01, 9.01"
MODG,9/28/2022,"1.01, 2.03, 9.01"
MODG,11/3/2022,"2.02, 9.01"
MODG,11/16/2022,7.01
MODV,1/16/2018,"5.02, 9.01"
MODV,2/20/2018,8.01
MODV,3/2/2018,"8.01, 9.01"
MODV,3/9/2018,"2.02, 9.01"
MODV,4/3/2018,"8.01, 9.01"
MODV,5/9/2018,"2.02, 9.01"
MODV,6/7/2018,"1.01, 2.03, 8.01, 9.01"
MODV,6/14/2018,5.07
MODV,7/9/2018,"7.01, 9.01"
MODV,8/7/2018,"2.02, 9.01"
MODV,8/22/2018,"5.02, 9.01"
MODV,9/4/2018,"8.01, 9.01"
MODV,9/17/2018,"1.01, 9.01"
MODV,9/24/2018,"8.01, 9.01"
MODV,11/7/2018,"2.02, 9.01"
MODV,11/8/2018,"2.02, 9.01"
MODV,12/3/2018,"5.02, 8.01, 9.01"
MODV,12/14/2018,"5.02, 7.01, 9.01"
MODV,12/21/2018,"8.01, 9.01"
MODV,2/11/2019,5.02
MODV,3/6/2019,"8.01, 9.01"
MODV,6/7/2019,"8.01, 9.01"
MODV,7/17/2019,"1.01, 2.03, 9.01"
MODV,10/1/2019,"7.01, 9.01"
MOG-A,1/26/2018,"2.02, 9.01"
MOG-A,2/21/2018,"5.03, 5.07, 9.01"
MOG-A,3/16/2018,"8.01, 9.01"
MOG-A,4/27/2018,"2.02, 2.05, 9.01"
MOG-A,5/10/2018,"5.03, 9.01"
